Order_Id,Type_of_Payment,Days_for_shipment,Sales_per_customer,Delivery_Status,Late_delivery,Category_Name,Customer_Id,Customer_Segment,Customer_Age,Order_Item_Discount,Order_Status,Product_Name,Product_Price,Shipping_Mode
37867,PAYMENT,2,191.9700012,Late delivery,1,Cleats,11776,Home Office,14,47.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
31905,PAYMENT,2,179.9700012,Late delivery,1,Cleats,7060,Home Office,25,59.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
36269,PAYMENT,2,179.9700012,Late delivery,1,Cleats,3466,Home Office,55,59.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
37867,PAYMENT,2,179.9700012,Late delivery,1,Cleats,11776,Home Office,35,59.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
40085,PAYMENT,2,145.5599976,Late delivery,1,Shop By Sport,2426,Home Office,74,14.39999962,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Second Class
40085,PAYMENT,2,170,Late delivery,1,Women's Apparel,2426,Home Office,41,30,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
48374,PAYMENT,2,434.9599915,Late delivery,1,Cardio Equipment,1834,Home Office,29,64.98999786,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Second Class
48434,PAYMENT,2,227.5,Late delivery,1,Women's Apparel,9451,Home Office,52,22.5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
17719,PAYMENT,2,499.9500122,Late delivery,1,Cardio Equipment,2439,Home Office,44,0,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Second Class
15766,PAYMENT,2,439.9599915,Shipping on time,0,Cardio Equipment,6416,Home Office,23,59.99000168,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Second Class
12179,PAYMENT,2,290.9500122,Late delivery,1,Cleats,6310,Home Office,51,9,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
66275,PAYMENT,2,248.9600067,Late delivery,1,Cleats,9029,Home Office,70,50.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
13140,PAYMENT,2,248.9600067,Late delivery,1,Cleats,295,Home Office,56,50.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
16444,PAYMENT,2,245.9600067,Late delivery,1,Cleats,9011,Home Office,63,53.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
15766,PAYMENT,2,195.9499969,Shipping on time,0,Girls' Apparel,6416,Home Office,15,4,PENDING,TYR Boys' Team Digi Jammer,39.99000168,Second Class
65030,PAYMENT,2,227.5,Late delivery,1,Women's Apparel,3570,Home Office,21,22.5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
14454,PAYMENT,2,225,Late delivery,1,Women's Apparel,1577,Home Office,65,25,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
13736,PAYMENT,2,225,Shipping on time,0,Women's Apparel,1086,Home Office,61,25,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
67979,PAYMENT,2,179.9600067,Late delivery,1,Shop By Sport,1568,Home Office,46,20,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Second Class
65030,PAYMENT,2,225,Late delivery,1,Women's Apparel,3570,Home Office,24,25,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
66275,PAYMENT,2,212.5,Late delivery,1,Women's Apparel,9029,Home Office,60,37.5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
65264,PAYMENT,2,212.5,Late delivery,1,Women's Apparel,9047,Home Office,52,37.5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
11936,PAYMENT,2,290.5,Shipping on time,0,Girls' Apparel,724,Home Office,61,59.5,PENDING,adidas Youth Germany Black/Red Away Match Soc,70,Second Class
13890,PAYMENT,2,205,Late delivery,1,Women's Apparel,9120,Home Office,28,45,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
51226,PAYMENT,2,96.94999695,Shipping on time,0,Golf Balls,7603,Home Office,62,3,PENDING,Glove It Women's Imperial Golf Glove,19.98999977,Second Class
52576,PAYMENT,2,240,Shipping on time,0,Women's Apparel,6746,Home Office,45,10,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
53202,PAYMENT,2,158.3500061,Late delivery,1,Electronics,5007,Home Office,26,1.600000024,PENDING,Under Armour Women's Ignite PIP VI Slide,31.98999977,Second Class
67753,DEBIT,2,351.9899902,Late delivery,1,Strength Training,1566,Consumer,37,48,COMPLETE,GoPro HERO3+ Black Edition Camera,399.9899902,Second Class
15421,DEBIT,2,86.98999786,Shipping on time,0,Cardio Equipment,2918,Consumer,70,13,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Second Class
13225,DEBIT,2,23.51000023,Late delivery,1,Electronics,1491,Consumer,63,4.480000019,COMPLETE,Under Armour Kids' Mercenary Slide,27.98999977,Second Class
71362,DEBIT,2,461.480011,Late delivery,1,Crafts,14915,Consumer,53,0,COMPLETE,Porcelain crafts,461.480011,Second Class
13232,DEBIT,2,129.9900055,Late delivery,1,Men's Footwear,9619,Consumer,54,0,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
67753,DEBIT,2,299.9899902,Late delivery,1,Cleats,1566,Consumer,55,0,COMPLETE,Total Gym 1400,299.9899902,Second Class
68879,DEBIT,2,129.9900055,Late delivery,1,Men's Footwear,778,Consumer,75,0,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
65487,DEBIT,2,129.9900055,Late delivery,1,Men's Footwear,2363,Consumer,63,0,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
65105,DEBIT,2,129.9900055,Late delivery,1,Men's Footwear,5898,Consumer,28,0,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
14837,DEBIT,2,129.9900055,Late delivery,1,Men's Footwear,1948,Consumer,21,0,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
46224,DEBIT,2,59.38999939,Late delivery,1,Cleats,1820,Consumer,53,0.600000024,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
71217,DEBIT,2,456.8699951,Late delivery,1,Crafts,14770,Consumer,29,4.610000134,COMPLETE,Porcelain crafts,461.480011,Second Class
63972,DEBIT,2,128.6900024,Late delivery,1,Men's Footwear,1962,Consumer,34,1.299999952,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
19200,DEBIT,2,128.6900024,Late delivery,1,Men's Footwear,7175,Consumer,57,1.299999952,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
18009,DEBIT,2,128.6900024,Late delivery,1,Men's Footwear,1222,Consumer,34,1.299999952,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
10831,DEBIT,2,128.6900024,Shipping on time,0,Men's Footwear,487,Consumer,47,1.299999952,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
68107,DEBIT,2,128.6900024,Late delivery,1,Men's Footwear,2217,Consumer,18,1.299999952,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
15421,DEBIT,2,128.6900024,Shipping on time,0,Men's Footwear,2918,Consumer,52,1.299999952,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
71271,DEBIT,2,456.8699951,Shipping on time,0,Crafts,14824,Consumer,52,4.610000134,COMPLETE,Porcelain crafts,461.480011,Second Class
68879,DEBIT,2,128.6900024,Late delivery,1,Men's Footwear,778,Consumer,71,1.299999952,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
65487,DEBIT,2,128.6900024,Late delivery,1,Men's Footwear,2363,Consumer,72,1.299999952,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
16953,DEBIT,2,128.6900024,Late delivery,1,Men's Footwear,2078,Consumer,65,1.299999952,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
49664,DEBIT,2,58.79000092,Late delivery,1,Cleats,10497,Consumer,16,1.200000048,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
16446,DEBIT,2,127.3899994,Shipping on time,0,Men's Footwear,4695,Consumer,43,2.599999905,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
10831,DEBIT,2,127.3899994,Shipping on time,0,Men's Footwear,487,Consumer,38,2.599999905,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
14960,DEBIT,2,58.79000092,Late delivery,1,Cleats,9857,Consumer,68,1.200000048,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
18005,DEBIT,2,126.0899963,Late delivery,1,Men's Footwear,2168,Consumer,40,3.900000095,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
10831,DEBIT,2,126.0899963,Shipping on time,0,Men's Footwear,487,Consumer,33,3.900000095,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
12804,DEBIT,2,58.18999863,Late delivery,1,Cleats,4078,Consumer,25,1.799999952,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
14651,DEBIT,2,126.0899963,Shipping on time,0,Men's Footwear,11887,Consumer,19,3.900000095,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
10990,DEBIT,2,126.0899963,Late delivery,1,Men's Footwear,6588,Consumer,33,3.900000095,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
65609,DEBIT,2,124.7900009,Late delivery,1,Men's Footwear,7167,Consumer,53,5.199999809,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
17878,DEBIT,2,124.7900009,Late delivery,1,Men's Footwear,1459,Consumer,18,5.199999809,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
16998,DEBIT,2,124.7900009,Late delivery,1,Men's Footwear,548,Consumer,23,5.199999809,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
13970,DEBIT,2,124.7900009,Late delivery,1,Men's Footwear,5224,Consumer,70,5.199999809,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
10990,DEBIT,2,124.7900009,Late delivery,1,Men's Footwear,6588,Consumer,73,5.199999809,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
13614,DEBIT,2,56.99000168,Late delivery,1,Cleats,2686,Consumer,55,3,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
44388,DEBIT,2,122.8399963,Late delivery,1,Men's Footwear,468,Consumer,20,7.150000095,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
13050,DEBIT,2,56.68999863,Late delivery,1,Cleats,8456,Consumer,29,3.299999952,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
12613,DEBIT,2,122.8399963,Late delivery,1,Men's Footwear,1260,Consumer,26,7.150000095,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
66587,DEBIT,2,122.8399963,Late delivery,1,Men's Footwear,3050,Consumer,32,7.150000095,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
62795,DEBIT,2,122.8399963,Late delivery,1,Men's Footwear,10308,Consumer,58,7.150000095,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
18950,DEBIT,2,122.8399963,Late delivery,1,Men's Footwear,6428,Consumer,71,7.150000095,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
19610,DEBIT,2,120.8899994,Late delivery,1,Men's Footwear,387,Consumer,25,9.100000381,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
65011,DEBIT,2,120.8899994,Shipping on time,0,Men's Footwear,2270,Consumer,30,9.100000381,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
19380,DEBIT,2,120.8899994,Late delivery,1,Men's Footwear,482,Consumer,32,9.100000381,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
65005,DEBIT,2,118.2900009,Late delivery,1,Men's Footwear,1956,Consumer,18,11.69999981,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
20085,DEBIT,2,118.2900009,Late delivery,1,Men's Footwear,7466,Consumer,18,11.69999981,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
18245,DEBIT,2,118.2900009,Late delivery,1,Men's Footwear,8224,Consumer,47,11.69999981,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
17810,DEBIT,2,118.2900009,Late delivery,1,Men's Footwear,6365,Consumer,21,11.69999981,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
19817,DEBIT,2,118.2900009,Late delivery,1,Men's Footwear,3490,Consumer,55,11.69999981,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
10444,DEBIT,2,118.2900009,Late delivery,1,Men's Footwear,1596,Consumer,16,11.69999981,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
64637,DEBIT,2,116.9899979,Late delivery,1,Men's Footwear,9857,Consumer,69,13,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
15269,DEBIT,2,116.9899979,Late delivery,1,Men's Footwear,3969,Consumer,49,13,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
14064,DEBIT,2,116.9899979,Late delivery,1,Men's Footwear,9342,Consumer,41,13,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
14551,DEBIT,2,53.99000168,Shipping on time,0,Cleats,2028,Consumer,59,6,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
12698,DEBIT,2,53.99000168,Late delivery,1,Cleats,3940,Consumer,56,6,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
47758,DEBIT,2,114.3899994,Late delivery,1,Men's Footwear,8293,Consumer,60,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
68220,DEBIT,2,114.3899994,Late delivery,1,Men's Footwear,9962,Consumer,72,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
14730,DEBIT,2,114.3899994,Late delivery,1,Men's Footwear,8098,Consumer,36,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
66411,DEBIT,2,114.3899994,Shipping on time,0,Men's Footwear,8348,Consumer,44,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
12535,DEBIT,2,114.3899994,Late delivery,1,Men's Footwear,653,Consumer,50,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
67712,DEBIT,2,114.3899994,Late delivery,1,Men's Footwear,8645,Consumer,74,15.60000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
18593,DEBIT,2,113.0899963,Late delivery,1,Men's Footwear,1275,Consumer,45,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
17909,DEBIT,2,113.0899963,Late delivery,1,Men's Footwear,11189,Consumer,38,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
16302,DEBIT,2,113.0899963,Late delivery,1,Men's Footwear,5988,Consumer,66,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
14730,DEBIT,2,113.0899963,Late delivery,1,Men's Footwear,8098,Consumer,40,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
13343,DEBIT,2,113.0899963,Late delivery,1,Men's Footwear,9726,Consumer,33,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
62117,DEBIT,2,52.18999863,Late delivery,1,Cleats,5113,Consumer,68,7.800000191,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
62637,DEBIT,2,113.0899963,Late delivery,1,Men's Footwear,9726,Consumer,29,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
67845,DEBIT,2,113.0899963,Late delivery,1,Men's Footwear,482,Consumer,27,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
67712,DEBIT,2,113.0899963,Late delivery,1,Men's Footwear,8645,Consumer,59,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
11209,DEBIT,2,113.0899963,Late delivery,1,Men's Footwear,7202,Consumer,66,16.89999962,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
41494,DEBIT,2,50.99000168,Late delivery,1,Cleats,1173,Consumer,67,9,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
18593,DEBIT,2,110.4899979,Late delivery,1,Men's Footwear,1275,Consumer,19,19.5,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
13343,DEBIT,2,110.4899979,Late delivery,1,Men's Footwear,9726,Consumer,57,19.5,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
62637,DEBIT,2,110.4899979,Late delivery,1,Men's Footwear,9726,Consumer,56,19.5,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
70044,DEBIT,2,303.5400085,Late delivery,1,Children's Clothing,13597,Consumer,35,53.5699997,COMPLETE,Children's heaters,357.1000061,Second Class
67753,DEBIT,2,110.4899979,Late delivery,1,Men's Footwear,1566,Consumer,42,19.5,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
16617,DEBIT,2,110.4899979,Late delivery,1,Men's Footwear,4047,Consumer,62,19.5,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
14574,DEBIT,2,110.4899979,Late delivery,1,Men's Footwear,6594,Consumer,55,19.5,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
12698,DEBIT,2,110.4899979,Late delivery,1,Men's Footwear,3940,Consumer,31,19.5,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
15599,DEBIT,2,109.1900024,Late delivery,1,Men's Footwear,1186,Consumer,38,20.79999924,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
13343,DEBIT,2,109.1900024,Late delivery,1,Men's Footwear,9726,Consumer,34,20.79999924,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
20072,DEBIT,2,109.1900024,Late delivery,1,Men's Footwear,4279,Consumer,60,20.79999924,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
12323,DEBIT,2,50.38999939,Late delivery,1,Cleats,4151,Consumer,58,9.600000381,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class
71295,DEBIT,2,387.6400146,Late delivery,1,Crafts,14848,Consumer,55,73.83999634,COMPLETE,Porcelain crafts,461.480011,Second Class
66351,DEBIT,2,109.1900024,Shipping on time,0,Men's Footwear,4697,Consumer,14,20.79999924,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
12698,DEBIT,2,109.1900024,Late delivery,1,Men's Footwear,3940,Consumer,15,20.79999924,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
44148,DEBIT,2,107.8899994,Late delivery,1,Men's Footwear,5887,Consumer,64,22.10000038,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class
53540,TRANSFER,4,283.4500122,Late delivery,1,Cleats,8524,Consumer,44,16.5,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
53069,TRANSFER,4,272.9500122,Late delivery,1,Cleats,4126,Consumer,20,27,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
57570,TRANSFER,4,269.9599915,Late delivery,1,Cleats,3207,Consumer,72,30,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
5154,TRANSFER,4,263.9599915,Late delivery,1,Cleats,12310,Consumer,21,35.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
9122,TRANSFER,4,263.9599915,Advance shipping,0,Cleats,1222,Consumer,53,35.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
4427,TRANSFER,4,260.9599915,Advance shipping,0,Cleats,8397,Consumer,61,38.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
9340,TRANSFER,4,254.9600067,Late delivery,1,Cleats,6306,Consumer,55,44.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
9331,TRANSFER,4,251.9600067,Advance shipping,0,Cleats,8002,Consumer,75,47.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
58315,TRANSFER,4,248.9600067,Late delivery,1,Cleats,12382,Consumer,22,50.99000168,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
54572,TRANSFER,4,224.9600067,Advance shipping,0,Cleats,7844,Consumer,70,74.98999786,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
51746,TRANSFER,4,199.9499969,Advance shipping,0,Shop By Sport,12291,Consumer,68,0,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
4269,TRANSFER,4,250,Late delivery,1,Women's Apparel,6523,Consumer,70,0,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
61346,TRANSFER,4,199.9499969,Advance shipping,0,Shop By Sport,4078,Consumer,27,0,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
1999,TRANSFER,4,247.5,Late delivery,1,Women's Apparel,4867,Consumer,38,2.5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
53576,TRANSFER,4,346.5,Advance shipping,0,Girls' Apparel,5301,Consumer,68,3.5,PENDING,adidas Youth Germany Black/Red Away Match Soc,70,Standard Class
57152,TRANSFER,4,245,Advance shipping,0,Women's Apparel,4784,Consumer,43,5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
51674,TRANSFER,4,122.5,Late delivery,1,Girls' Apparel,8348,Consumer,51,2.5,PENDING,adidas Men's Germany Black Crest Away Tee,25,Standard Class
55336,TRANSFER,4,195.9499969,Advance shipping,0,Shop By Sport,7446,Consumer,33,4,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
53810,TRANSFER,4,195.9499969,Late delivery,1,Shop By Sport,11455,Consumer,56,4,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
59301,TRANSFER,4,240,Advance shipping,0,Women's Apparel,5364,Consumer,14,10,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
8410,TRANSFER,4,240,Late delivery,1,Women's Apparel,259,Consumer,35,10,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
8123,TRANSFER,4,240,Shipping on time,0,Women's Apparel,11290,Consumer,30,10,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
60567,TRANSFER,4,237.5,Advance shipping,0,Women's Apparel,8517,Consumer,52,12.5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
2203,TRANSFER,4,236.25,Shipping on time,0,Women's Apparel,7701,Consumer,51,13.75,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
3527,TRANSFER,4,179.9600067,Advance shipping,0,Girls' Apparel,7407,Consumer,56,20,PENDING,TYR Boys' Team Digi Jammer,39.99000168,Standard Class
2428,TRANSFER,4,173.9600067,Shipping on time,0,Shop By Sport,5965,Consumer,49,25.98999977,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
55174,TRANSFER,4,217.5,Late delivery,1,Women's Apparel,8677,Consumer,21,32.5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
57032,TRANSFER,4,217.5,Advance shipping,0,Women's Apparel,10093,Consumer,64,32.5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
10113,TRANSFER,4,217.5,Shipping on time,0,Women's Apparel,12119,Consumer,68,32.5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
52250,TRANSFER,4,212.5,Late delivery,1,Women's Apparel,8274,Consumer,19,37.5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
8906,TRANSFER,4,212.5,Advance shipping,0,Women's Apparel,2291,Consumer,24,37.5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
1386,TRANSFER,4,169.9600067,Advance shipping,0,Shop By Sport,11310,Consumer,73,29.98999977,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
59226,TRANSFER,4,167.9600067,Advance shipping,0,Shop By Sport,155,Consumer,26,31.98999977,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
8847,TRANSFER,4,210,Advance shipping,0,Women's Apparel,4998,Consumer,22,40,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
57929,TRANSFER,4,163.9600067,Late delivery,1,Shop By Sport,7720,Consumer,48,35.99000168,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
53505,TRANSFER,4,200,Late delivery,1,Women's Apparel,3099,Consumer,63,50,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
55636,TRANSFER,4,280,Advance shipping,0,Girls' Apparel,5011,Consumer,38,70,PENDING,adidas Youth Germany Black/Red Away Match Soc,70,Standard Class
57128,TRANSFER,4,239.9499969,Shipping on time,0,Electronics,2643,Consumer,65,0,PENDING,Titleist Pro V1x Golf Balls,47.99000168,Standard Class
8728,TRANSFER,4,122.4499969,Shipping on time,0,Accessories,9501,Consumer,45,2.5,PENDING,Team Golf New England Patriots Putter Grip,24.98999977,Standard Class
1105,TRANSFER,4,230.3500061,Late delivery,1,Electronics,9760,Consumer,63,9.600000381,PENDING,Titleist Pro V1x Golf Balls,47.99000168,Standard Class
1797,TRANSFER,4,118.0800018,Advance shipping,0,Accessories,11793,Consumer,61,6.869999886,PENDING,Team Golf San Francisco Giants Putter Grip,24.98999977,Standard Class
1634,TRANSFER,4,113.6999969,Late delivery,1,Accessories,7273,Consumer,42,11.25,PENDING,Team Golf Texas Longhorns Putter Grip,24.98999977,Standard Class
53576,TRANSFER,4,71.95999908,Advance shipping,0,Trade-In,5301,Consumer,31,8,PENDING,Glove It Urban Brick Golf Towel,15.98999977,Standard Class
10113,TRANSFER,4,104.9599991,Shipping on time,0,Accessories,12119,Consumer,50,19.98999977,PENDING,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,Standard Class
6176,TRANSFER,4,284.9500122,Shipping canceled,0,Cleats,3329,Consumer,25,15,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
